Ensembl.Gene.ID	Tau
WBGene00007115	0.788437628797331
WBGene00007116	0.478284739362776
WBGene00196331	0.966581151459445
WBGene00198743	0.963674398829973
WBGene00198865	0.965642121345449
WBGene00015017	0.297937543596239
WBGene00015024	0.913080159891589
WBGene00015025	0.262039135890135
WBGene00044413	0.338115259277585
WBGene00044644	0.793181845978506
WBGene00044646	0.853433222296747
WBGene00198848	0.966588727334155
WBGene00004466	0.238218575902057
WBGene00015019	0.601762891293076
WBGene00015020	0.874724796584639
WBGene00015021	0.138030160458325
WBGene00002191	0.0746123057286153
WBGene00015022	0.234063932969413
WBGene00015023	0.311329010000228
WBGene00015026	0.948763390187231
WBGene00015033	0.750274431604571
WBGene00015034	0.93603010972865
WBGene00000232	0.59210900443903
WBGene00195755	0.897025643749428
WBGene00197736	0.932882521368323
WBGene00200550	0.966648059124454
WBGene00015027	0.734370787999245
WBGene00001676	0.821738824813466
WBGene00000099	0.2620579290728
WBGene00015029	0.35290531235873
WBGene00015030	0.928296741482561
WBGene00015032	0.929721430935912
WBGene00015035	0.746024938911187
WBGene00015036	0.966537227330953
WBGene00015037	0.563283898169387
WBGene00015038	0.419921130707036
WBGene00003889	0.804730853903005
WBGene00015040	0.960702809412229
WBGene00015041	0.920859239288159
WBGene00015042	0.966437082477446
WBGene00015043	0.84429110511935
WBGene00015044	0.624857683920905
WBGene00015045	0.966346318882371
WBGene00015046	0.450713095810132
WBGene00022895	0.864355819233089
WBGene00003765	0.815894039653612
WBGene00194988	0.902507795639582
WBGene00194989	0.890884347281422
WBGene00194990	0.966637557090978
WBGene00194991	0.856481963427989
WBGene00003766	0.813568291722517
WBGene00003767	0.511796801882441
WBGene00003768	0.673897044596132
WBGene00003769	0.238444450643455
WBGene00015047	0.415161733465199
WBGene00015048	0.47621477364127
WBGene00004055	0.205984001357357
WBGene00015049	0.93404499120963
WBGene00015050	0.762958822270314
WBGene00015051	0.925276831645004
WBGene00015052	0.7853813399594
WBGene00015053	0.811787976126023
WBGene00044582	0.904998552095677
WBGene00201384	0.937101412952933
WBGene00015055	0.624169426918237
WBGene00006418	0.657157145512627
WBGene00015056	0.839244525780927
WBGene00000717	0.670495272550481
WBGene00000718	0.794332054368278
WBGene00000599	0.593019546019689
WBGene00015057	0.744839483850436
WBGene00015059	0.498743348513437
WBGene00015061	0.451724578649276
WBGene00015062	0.575540006931555
WBGene00015063	0.352406457866747
WBGene00015064	0.283786328790029
WBGene00015067	0.486712585404747
WBGene00015074	0.175182462071915
WBGene00015075	0.342984879949553
WBGene00015076	0.82114758789027
WBGene00015077	0.934818087090724
WBGene00044537	0.573370044462862
WBGene00199827	0.86972203897823
WBGene00015068	0.966035403400003
WBGene00015072	0.867583465354726
WBGene00015073	0.527644622386991
WBGene00004359	0.588640655431247
WBGene00007117	0.964844157007306
WBGene00000907	0.728404814269075
WBGene00007118	0.321685383206802
WBGene00197623	0.966625941227891
WBGene00198702	0.966558501259868
WBGene00015085	0.542560031167803
WBGene00002048	0.504556620640654
WBGene00015079	0.965965175466121
WBGene00015080	0.905142195274515
WBGene00015081	0.93852142663291
WBGene00015082	0.811688151257222
WBGene00015083	0.780175476092431
WBGene00015084	0.920598759452359
WBGene00022898	0.936353329797169
WBGene00004413	0.209749295576608
WBGene00050926	0.936329910742161
WBGene00050927	0.445405751345458
WBGene00196688	0.961889612101266
WBGene00198398	0.966515656080194
WBGene00007119	0.422742406510532
WBGene00007120	0.268667982497291
WBGene00007121	0.489756855150981
WBGene00007122	0.2352445424486
WBGene00007124	0.872098265264508
WBGene00007125	0.893092368502826
WBGene00007126	0.673779379864272
WBGene00015087	0.609474593637627
WBGene00000211	0.648321764772267
WBGene00015088	0.569212785298369
WBGene00000886	0.398909495599004
WBGene00015089	0.91846880181307
WBGene00044615	0.642849619716807
WBGene00015091	0.193568719449616
WBGene00002583	0.270782363581002
WBGene00015092	0.14312377511092
WBGene00015093	0.946452333277983
WBGene00015094	0.913268997427619
WBGene00015095	0.376813893828562
WBGene00015096	0.265139300047775
WBGene00195057	0.966496216194869
WBGene00006538	0.359588491436003
WBGene00007128	0.300767279367773
WBGene00007129	0.113032423384494
WBGene00007130	0.250835526672296
WBGene00015097	0.862877826523432
WBGene00199390	0.966637521565496
WBGene00199932	0.92226006566553
WBGene00200969	0.962396067787073
WBGene00202409	0.966567679112156
WBGene00004243	0.508688833803723
WBGene00015098	0.661567681193043
WBGene00006745	0.253501178587936
WBGene00015099	0.207474878541846
WBGene00015105	0.516908081399334
WBGene00015106	0.937911134122928
WBGene00001613	0.786689843843508
WBGene00015107	0.595499306303722
WBGene00004837	0.821154875523991
WBGene00004848	0.89086626735197
WBGene00004850	0.888265625264104
WBGene00044674	0.825639602763259
WBGene00015100	0.84399623798603
WBGene00015101	0.205649481534934
WBGene00003845	0.637732178696626
WBGene00015102	0.652977098280437
WBGene00015103	0.784258742224711
WBGene00003609	0.32144941393865
WBGene00015104	0.201458206089849
WBGene00015110	0.807186829802757
WBGene00015111	0.903074771342364
WBGene00015112	0.611823765484094
WBGene00015113	0.813364099481516
WBGene00007131	0.83512332713115
WBGene00007132	0.750310005859395
WBGene00007133	0.355707324752939
WBGene00045189	0.716548170811637
WBGene00007135	0.196686341539591
WBGene00000513	0.871284204235746
WBGene00014641	0.966003672371658
WBGene00045168	0.666098820022049
WBGene00197767	0.963008884416203
WBGene00198795	0.930656867258378
WBGene00007136	0.468299800952389
WBGene00007137	0.250591354970746
WBGene00002003	0.214669444601319
WBGene00007138	0.925072596193563
WBGene00007139	0.38281739902963
WBGene00000511	0.359536794342241
WBGene00000512	0.371143758439655
WBGene00015115	0.42942122369845
WBGene00002252	0.778584739428882
WBGene00015116	0.488827550615004
WBGene00003825	0.168343095094881
WBGene00001438	0.849541393181538
WBGene00015117	0.907285250721184
WBGene00015118	0.919188915457977
WBGene00002207	0.190889332979634
WBGene00015119	0.916561759396202
WBGene00015121	0.774037180835011
WBGene00015122	0.484491211539218
WBGene00015131	0.701372904832404
WBGene00015132	0.540057435777914
WBGene00015133	0.110686371890894
WBGene00015124	0.303979159243404
WBGene00015125	0.12463190945249
WBGene00015126	0.166983149531303
WBGene00015128	0.184846428859011
WBGene00015129	0.689480533857171
WBGene00015130	0.289288753456029
WBGene00001948	0.263549731726591
WBGene00196970	0.966614776233518
WBGene00015134	0.489746693608266
WBGene00015135	0.637542277749499
WBGene00015136	0.392998642254956
WBGene00005059	0.884019360550498
WBGene00015137	0.488181281304039
WBGene00201176	0.924190079492378
WBGene00015138	0.386359305328663
WBGene00015139	0.944538850969922
WBGene00015141	0.418511244479087
WBGene00015142	0.786220731948472
WBGene00199361	0.966574563837608
WBGene00199392	0.951807811781973
WBGene00007140	0.727446198753399
WBGene00007141	0.920317049392542
WBGene00007142	0.479760382290135
WBGene00007148	0.966517788593507
WBGene00003868	0.353419827196566
WBGene00007539	0.851694956223504
WBGene00007149	0.79485014307234
WBGene00195248	0.142662422041589
WBGene00197047	0.966567645498359
WBGene00200584	0.966551822640461
WBGene00006660	0.789087287901635
WBGene00007143	0.143183465847313
WBGene00007144	0.280167012732244
WBGene00007145	0.465184693847488
WBGene00007146	0.549584672577555
WBGene00000090	0.310652892423667
WBGene00006943	0.305672184130333
WBGene00004435	0.219023573564514
WBGene00015148	0.50495972163274
WBGene00015149	0.937063801844266
WBGene00015150	0.291177927308498
WBGene00198234	0.966579044931931
WBGene00199402	0.922346527022044
WBGene00000182	0.0902706388574717
WBGene00015143	0.124166031459151
WBGene00004348	0.281936866856852
WBGene00015145	0.324497702638027
WBGene00015146	0.219507621544011
WBGene00015147	0.259736681109193
WBGene00002982	0.192434344062797
WBGene00006359	0.228321231185224
WBGene00006955	0.67803662284488
WBGene00198418	0.966646866838172
WBGene00015152	0.769951916321079
WBGene00001177	0.355338925272283
WBGene00015153	0.953262145737435
WBGene00002061	0.233213500935921
WBGene00006780	0.22813641469259
WBGene00195753	0.966380303850178
WBGene00196498	0.872260987812398
WBGene00199441	0.958502503887919
WBGene00199653	0.850472344201664
WBGene00200594	0.943319832932236
WBGene00200898	0.966627278279739
WBGene00201108	0.902344008484224
WBGene00201166	0.947497357977032
WBGene00201487	0.966522005207316
WBGene00201592	0.938041928412957
WBGene00202166	0.966637202754344
WBGene00202180	0.938483903300305
WBGene00202317	0.966526534719979
WBGene00015155	0.360041537577679
WBGene00015164	0.113721863417659
WBGene00015165	0.938115643018501
WBGene00015156	0.184548261573
WBGene00015157	0.190101630469107
WBGene00015158	0.819625228682785
WBGene00015159	0.157171422669759
WBGene00015160	0.279683556355658
WBGene00015161	0.225567751123897
WBGene00015162	0.255459452904441
WBGene00015163	0.343471192789505
WBGene00007150	0.594593946587986
WBGene00001137	0.283666853438384
WBGene00007152	0.497465290336699
WBGene00007153	0.684718642676998
WBGene00007154	0.948518131509315
WBGene00199942	0.966516603447246
WBGene00007155	0.590629641780453
WBGene00196917	0.921457433631847
WBGene00197704	0.96665531185442
WBGene00007156	0.933320765110198
WBGene00003508	0.268221911877151
WBGene00007054	0.408092572733284
WBGene00007159	0.926607854098018
WBGene00007165	0.798537297835395
WBGene00007166	0.890770472253086
WBGene00006080	0.894091494472989
WBGene00007162	0.462635023004325
WBGene00014643	0.597318035839255
WBGene00007164	0.683368393437805
WBGene00004469	0.176507171108397
WBGene00045374	0.951200523760677
WBGene00195794	0.939118584887299
WBGene00197954	0.966636815351018
WBGene00197966	0.876391587463616
WBGene00007167	0.237988747424807
WBGene00007168	0.336343835762641
WBGene00007169	0.930365540633531
WBGene00007170	0.503166363502996
WBGene00007171	0.521582305674345
WBGene00007172	0.938683061284184
WBGene00007173	0.916733305477068
WBGene00044636	0.491431330007032
WBGene00003729	0.599961687089806
WBGene00201861	0.928051318459618
WBGene00007174	0.566699303724624
WBGene00007175	0.198519743161772
WBGene00201033	0.966646796583506
WBGene00008104	0.966648369424577
WBGene00007176	0.800743844155679
WBGene00007177	0.834789168599674
WBGene00014653	0.966640629386338
WBGene00014655	0.966639474086553
WBGene00014645	0.966640192269066
WBGene00014649	0.96664039081854
WBGene00014650	0.966647343554807
WBGene00197662	0.966641646900351
WBGene00199097	0.955468302201153
WBGene00200741	0.936165295144649
WBGene00006712	0.67422781877537
WBGene00015167	0.804148918132271
WBGene00015168	0.10557556924169
WBGene00015169	0.733011697013956
WBGene00043982	0.767182902986193
WBGene00196675	0.966587393097503
WBGene00197563	0.934336121386751
WBGene00015170	0.937807992837847
WBGene00015171	0.291503532819428
WBGene00015172	0.407824823455701
WBGene00197982	0.961678870636922
WBGene00000895	0.710970332123282
WBGene00000903	0.778737868535235
WBGene00015173	0.323832619747544
WBGene00004498	0.234246698591828
WBGene00023468	0.792617573159093
WBGene00044939	0.820238653323193
WBGene00015175	0.958256678016873
WBGene00198839	0.966541023270765
WBGene00004393	0.564209790607037
WBGene00001856	0.368553725115022
WBGene00000772	0.527875685050215
WBGene00001600	0.480980479674691
WBGene00003472	0.254510282505609
WBGene00015176	0.214094051433629
WBGene00015177	0.481190634496454
WBGene00015178	0.957814883901367
WBGene00015179	0.83096332056315
WBGene00015180	0.716761433186185
WBGene00015181	0.19155448460873
WBGene00001638	0.285331638859996
WBGene00015182	0.815233418598241
WBGene00198460	0.914656059569084
WBGene00015183	0.92630425546434
WBGene00015191	0.420857953947086
WBGene00015192	0.966596629371472
WBGene00015193	0.942665351596327
WBGene00015194	0.338694460279059
WBGene00044640	0.786942719785463
WBGene00015184	0.281185188661912
WBGene00015185	0.267132977017405
WBGene00015186	0.16891086063966
WBGene00000296	0.835083706232014
WBGene00015188	0.370491769186258
WBGene00015189	0.824465044005089
WBGene00015190	0.595750899351975
WBGene00002997	0.314295799607105
WBGene00005542	0.838887454497258
WBGene00195335	0.966523818909571
WBGene00195464	0.966516603447246
WBGene00197799	0.966645400599518
WBGene00199082	0.880117759348567
WBGene00199379	0.966627650858349
WBGene00200955	0.942201883416175
WBGene00005541	0.965921309508493
WBGene00015196	0.793843347691914
WBGene00015197	0.449904650767138
WBGene00015199	0.802751841525968
WBGene00015200	0.301643031776719
WBGene00002251	0.184426987528581
WBGene00199312	0.966621832738161
WBGene00201168	0.917007733264756
WBGene00201815	0.966373676615162
WBGene00202113	0.96657957078609
WBGene00202231	0.830427443689053
WBGene00007178	0.737953958586547
WBGene00014660	0.921438772318038
WBGene00007179	0.940733997016714
WBGene00007180	0.492602929428765
WBGene00196515	0.962785369896147
WBGene00007181	0.699383211392586
WBGene00007182	0.74937553863939
WBGene00007183	0.512983917967994
WBGene00194695	0.896647295746866
WBGene00001094	0.141457689823972
WBGene00007184	0.244779231974109
WBGene00007185	0.238398505924033
WBGene00000268	0.30933240984548
WBGene00004980	0.102150970869962
WBGene00007186	0.255884111505829
WBGene00000235	0.304696194819517
WBGene00007187	0.423887585042449
WBGene00007188	0.324618900174373
WBGene00002178	0.521623463450411
WBGene00015202	0.645904558445151
WBGene00007189	0.26111100274475
WBGene00005016	0.884386429632114
WBGene00007190	0.906738406040655
WBGene00007191	0.611751017006522
WBGene00007192	0.149953786347212
WBGene00007193	0.299045470777786
WBGene00007194	0.322427521559481
WBGene00000529	0.856181414863284
WBGene00197442	0.963042756125296
WBGene00005149	0.941370272369487
WBGene00007044	0.44562940604953
WBGene00195287	0.966536927387456
WBGene00195973	0.943419065858117
WBGene00196589	0.966614749482907
WBGene00197163	0.854866830399227
WBGene00198226	0.966541023270765
WBGene00199122	0.966552064783675
WBGene00015203	0.21710875448996
WBGene00199462	0.946170039334499
WBGene00003730	0.414406234001773
WBGene00015204	0.250891888642316
WBGene00015205	0.242668818454699
WBGene00015206	0.135254858761976
WBGene00015207	0.307479967347882
WBGene00015208	0.2783324532179
WBGene00015210	0.942228613412198
WBGene00194883	0.84414969019323
WBGene00195793	0.966652667126435
WBGene00195826	0.950811014023123
WBGene00198668	0.958870924563777
WBGene00198986	0.94142135960943
WBGene00199083	0.966564353617967
WBGene00199787	0.966638502444475
WBGene00201851	0.966534094667215
WBGene00015211	0.893064451472872
WBGene00006814	0.422994850739551
WBGene00015214	0.85364021143376
WBGene00015215	0.938539108829467
WBGene00015216	0.518037729170261
WBGene00015217	0.368577477866875
WBGene00015218	0.548832133568038
WBGene00015227	0.751274618739325
WBGene00015219	0.177198178603132
WBGene00015220	0.397452717014388
WBGene00015225	0.874937623153979
WBGene00015226	0.966082658198616
WBGene00001432	0.413396101942841
WBGene00001228	0.201324377356652
WBGene00015236	0.633325416083753
WBGene00015237	0.273074187253695
WBGene00015238	0.422687028604682
WBGene00199530	0.92002441320422
WBGene00200290	0.835602055076937
WBGene00015229	0.94306343003722
WBGene00015230	0.932065633141461
WBGene00015231	0.795868459264353
WBGene00015232	0.167635715436564
WBGene00015233	0.338863778557032
WBGene00044321	0.181289326784614
WBGene00015235	0.219113768415525
WBGene00001562	0.152734769543385
WBGene00045278	0.929534128824597
WBGene00045279	0.452054723631652
WBGene00007195	0.245035750441967
WBGene00004443	0.323354323512371
WBGene00007196	0.86918471501224
WBGene00007197	0.712344133726199
WBGene00007198	0.955088689916884
WBGene00007199	0.789242984709531
WBGene00007200	0.75071961160809
WBGene00009206	0.879689074228337
WBGene00002212	0.936441949838353
WBGene00003993	0.476620060672219
WBGene00001443	0.254433539306935
WBGene00015241	0.952144121380826
WBGene00015243	0.966195304616648
WBGene00015244	0.94745128971322
WBGene00015245	0.475501863152909
WBGene00006599	0.357163925957567
WBGene00015246	0.957014085245617
WBGene00015247	0.878625072909753
WBGene00015248	0.192797475556351
WBGene00015249	0.21778781627461
WBGene00015250	0.386450116268206
WBGene00015251	0.194980806290288
WBGene00000817	0.228178461618223
WBGene00005092	0.905207659430577
WBGene00005086	0.966320013565297
WBGene00015254	0.906951252754844
WBGene00015258	0.929172835993689
WBGene00015259	0.949432690612201
WBGene00015261	0.862885284656986
WBGene00077673	0.966033949534465
WBGene00199389	0.966632347820454
WBGene00201180	0.96663971224131
WBGene00202135	0.966576850906425
WBGene00006637	0.529677836630043
WBGene00006479	0.130427091342788
WBGene00015262	0.876167207559646
WBGene00015263	0.639269914035818
WBGene00015264	0.69943675412749
WBGene00015265	0.735020442349157
WBGene00044687	0.899630062211808
WBGene00007201	0.164307174604678
WBGene00044083	0.164307174604678
WBGene00006766	0.356897435590388
WBGene00023421	0.282408936272652
WBGene00007202	0.245590625413241
WBGene00007203	0.788349829654795
WBGene00007204	0.939087505313339
WBGene00007207	0.155626427465785
WBGene00007208	0.595263325695255
WBGene00015266	0.428619062223961
WBGene00015267	0.330083940559667
WBGene00015268	0.558546835906251
WBGene00195946	0.951622523956423
WBGene00023230	0.966647829238308
WBGene00023231	0.96664039081854
WBGene00023232	0.966639935021366
WBGene00007209	0.925938237345597
WBGene00007210	0.642422019315806
WBGene00007211	0.799663606441102
WBGene00007212	0.77308107512343
WBGene00044127	0.865487930411874
WBGene00044128	0.841840336523768
WBGene00202313	0.960958791179843
WBGene00007213	0.55730184143794
WBGene00007214	0.436308891880552
WBGene00007215	0.137031676349943
WBGene00007216	0.266601331711192
WBGene00007217	0.379226778767766
WBGene00007219	0.52481600982169
WBGene00077546	0.929935267908068
WBGene00001091	0.748279479330447
WBGene00015284	0.421384607118366
WBGene00044294	0.414788840251852
WBGene00015278	0.784593510471825
WBGene00015279	0.539592420630101
WBGene00194839	0.935192116270264
WBGene00195911	0.85386295951581
WBGene00200962	0.895106114329237
WBGene00201114	0.879357370105976
WBGene00001858	0.418725118859231
WBGene00015280	0.546841608929806
WBGene00015281	0.918062774715222
WBGene00015282	0.347131598219828
WBGene00015283	0.202409444059916
WBGene00005017	0.833624576291258
WBGene00200963	0.916062123495868
WBGene00015285	0.189186894079222
WBGene00015286	0.499161259600583
WBGene00015287	0.659940689779364
WBGene00015288	0.891096260432214
WBGene00015291	0.44502382835569
WBGene00022904	0.383286099460894
WBGene00015270	0.515414772019374
WBGene00015271	0.823463912484762
WBGene00015272	0.914156556856241
WBGene00015273	0.592641316706085
WBGene00006342	0.273514619819577
WBGene00197279	0.966504308976379
WBGene00197765	0.966635452329824
WBGene00200053	0.926941293629802
WBGene00015275	0.966154013504488
WBGene00006467	0.401279222369978
WBGene00015276	0.626029355155995
WBGene00004457	0.533696996166754
WBGene00195328	0.966620992398463
WBGene00196436	0.934767392785755
WBGene00007220	0.781136988232685
WBGene00194890	0.827872771678714
WBGene00194939	0.660611076656762
WBGene00200813	0.966599456098718
WBGene00000523	0.409996125694423
WBGene00015294	0.573429092270564
WBGene00015295	0.179049167559441
WBGene00000526	0.461317201212079
WBGene00003739	0.813801946451938
WBGene00015293	0.677690996741357
WBGene00198695	0.902607513836539
WBGene00000186	0.368423599750093
WBGene00015296	0.124131894079608
WBGene00015297	0.216397606438567
WBGene00015298	0.372474589135093
WBGene00015299	0.70393253620989
WBGene00015300	0.657527847882213
WBGene00015301	0.192522744350939
WBGene00202373	0.941177566125174
WBGene00015303	0.770141123356179
WBGene00196006	0.966637573157267
WBGene00197505	0.907696709414513
WBGene00198507	0.93342235627163
WBGene00202263	0.96661569100759
WBGene00007221	0.280024276843996
WBGene00199478	0.935687071217318
WBGene00007222	0.926320251199975
WBGene00000374	0.301436105190168
WBGene00001413	0.423185602831478
WBGene00000120	0.323497810092268
WBGene00006438	0.243088383156593
WBGene00002046	0.268544297123812
WBGene00007223	0.223307709572196
WBGene00007230	0.943849422621607
WBGene00007237	0.254084573767198
WBGene00006808	0.188849568758299
WBGene00001021	0.510862940165065
WBGene00007239	0.913612759024511
WBGene00007240	0.861859978448583
WBGene00007241	0.835973590165885
WBGene00044658	0.900693899407813
WBGene00005969	0.964935367947569
WBGene00007231	0.772049051720903
WBGene00007232	0.745242592431876
WBGene00007233	0.893556580539479
WBGene00007234	0.380746338613014
WBGene00007235	0.245770590547621
WBGene00007236	0.319838870737553
WBGene00007242	0.46822173183383
WBGene00007250	0.835577139745954
WBGene00007251	0.775153856770195
WBGene00044053	0.937480496835798
WBGene00044333	0.961585356966359
WBGene00007243	0.827736968016037
WBGene00007244	0.64419959770537
WBGene00006939	0.854534435541782
WBGene00007245	0.966537128659002
WBGene00007246	0.805430735765695
WBGene00007247	0.908008821744955
WBGene00007248	0.924397430107395
WBGene00007249	0.946052102613983
WBGene00004179	0.653871245245511
WBGene00015305	0.892000242416974
WBGene00015306	0.926294807974502
WBGene00015307	0.402674889098831
WBGene00015308	0.303116490992189
WBGene00015309	0.772247392162382
WBGene00015310	0.40576315038468
WBGene00015311	0.592324491715214
WBGene00000170	0.261771199681756
WBGene00014663	0.965153833213492
WBGene00202300	0.909415166577997
WBGene00007224	0.726300716485005
WBGene00007225	0.324641825848325
WBGene00007226	0.179218448417107
WBGene00007227	0.257451271052006
WBGene00006510	0.213149251523182
WBGene00007228	0.335074498683885
WBGene00000289	0.185500113752209
WBGene00007229	0.659410800787461
WBGene00015312	0.525180489368977
WBGene00000540	0.16009186738826
WBGene00000965	0.287089543000605
WBGene00001022	0.309573166009543
WBGene00001333	0.111053143985591
WBGene00015313	0.522200564086772
WBGene00002717	0.189765501712427
WBGene00000637	0.875040913394318
WBGene00201710	0.873233345244311
WBGene00007252	0.541845108218292
WBGene00007253	0.535451030339311
WBGene00007254	0.579697288335887
WBGene00003622	0.278400188082383
WBGene00007255	0.63650053441474
WBGene00007256	0.199474001134366
WBGene00007257	0.364733441259697
WBGene00007258	0.386796948673839
WBGene00001781	0.856885122532387
WBGene00003096	0.863586083945008
WBGene00015326	0.393498101669408
WBGene00015327	0.214246203411442
WBGene00015328	0.309103954586214
WBGene00015329	0.167922926915616
WBGene00015330	0.231564047984361
WBGene00195531	0.950332754006596
WBGene00196535	0.966607398291745
WBGene00196900	0.966292670340662
WBGene00000082	0.708342914862417
WBGene00200045	0.966587227172781
WBGene00003616	0.220544497648618
WBGene00045386	0.616919528186989
WBGene00197413	0.966511445321384
WBGene00197462	0.96626885743109
WBGene00009527	0.966628989243528
WBGene00015320	0.683991364492878
WBGene00015321	0.947031756410652
WBGene00015322	0.867983664272169
WBGene00001953	0.510557696432013
WBGene00015323	0.948692963542408
WBGene00015324	0.305644124777081
WBGene00015325	0.965178157739768
WBGene00015332	0.846779992282969
WBGene00000845	0.418547863605524
WBGene00015333	0.849268543948589
WBGene00015334	0.690079196950434
WBGene00001130	0.271128709724198
WBGene00201551	0.966654355705183
WBGene00201714	0.948018620198504
WBGene00007260	0.39215190848544
WBGene00007261	0.42695151103216
WBGene00197064	0.934369797805958
WBGene00197114	0.940416506638787
WBGene00200486	0.956022886578993
WBGene00007262	0.840442576899218
WBGene00199624	0.964925773235543
WBGene00199850	0.858887803088136
WBGene00202448	0.938950668603117
WBGene00004777	0.613046350265866
WBGene00196797	0.951526515591047
WBGene00197838	0.966548567383431
WBGene00198861	0.947155083582528
WBGene00009936	0.909773828272593
WBGene00015335	0.742294297790652
WBGene00015336	0.356768318101849
WBGene00015337	0.806859445281688
WBGene00043097	0.115108905368878
WBGene00195936	0.966620534381822
WBGene00015344	0.117327292478012
WBGene00202099	0.966570113752491
WBGene00005246	0.949714095031293
WBGene00005247	0.883946079436502
WBGene00005248	0.838810283916452
WBGene00015339	0.457412534018602
WBGene00015340	0.568369436232742
WBGene00015341	0.895464421113735
WBGene00006643	0.501937214899797
WBGene00045215	0.791019070231519
WBGene00015354	0.705459696327171
WBGene00006431	0.303833069321248
WBGene00015355	0.868879450361602
WBGene00015356	0.457900773317539
WBGene00015357	0.33016435191124
WBGene00015358	0.966357892307723
WBGene00000419	0.248537132495247
WBGene00196852	0.9283476230693
WBGene00202419	0.921971531455657
WBGene00006527	0.335771509981154
WBGene00007264	0.628480975737136
WBGene00002231	0.309259716784642
WBGene00015351	0.742614083865732
WBGene00006628	0.621979044085767
