Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000087626	2.71320865489534	7.00474889124709	8.41715878560574	5.0864766655432	2.82842712474619	2.37018554188316	2.43682052735038	2.38667148606344
ENSMUSG00000087648	2.16595009105185	2.17346972505212	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087651	21.2589730255442	19.881205511775	20.1122139923493	21.0147928940545	17.5694850205928	15.3482259092042	14.147742881496	12.6187753614289
ENSMUSG00000087652	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087659	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087670	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087672	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087679	5.45785222547589	5.67649342480153	6.37164843681741	5.46416102701758	4.93311869428014	5.80582062679814	5.30554148315871	5.97939699453975
ENSMUSG00000087684	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087687	7.61670313320658	7.04939770477355	7.20167918734488	7.37001045886529	6.42523846859893	6.4030088322293	6.7974799931092	6.84476020546082
ENSMUSG00000087691	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087694	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000087938	2.43119677573793	2.46228882668983	2.43400702734118	2.42558600275146	3.61751751024435	3.99307453038957	3.08442165081588	2.9485384345822
ENSMUSG00000088059	22.3158986616065	19.5848566928745	11.6856547568806	4.94738669363774	6.89236927769614	7.63432180025748	5.25977104082028	3.05781261500602
ENSMUSG00000088139	2.17346972505212	2.23974320809352	2.18353652914128	2.17346972505212	2.16970665041961	2.17346972505212	2.17346972505212	2.17346972505212
ENSMUSG00000088181	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000088219	29.8915678836725	28.2138830911796	21.0147928940545	14.7741169716703	13.6185386801604	15.0845525746918	13.4077941546872	8.81524092701289
ENSMUSG00000088373	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000088442	2.22684323645737	2.22684323645737	2.22684323645737	2.22684323645737	2.62533222234751	2.61624926286866	2.95877501849767	2.22684323645737
ENSMUSG00000088493	2.29474418569359	2.39495740923786	4.54726789294406	5.6830549565159	12.2312504600241	12.7506598168473	8.86118719722383	11.9587939890795
ENSMUSG00000088789	10.8779389825028	10.4892042833326	9.33942243005579	8.01850529473739	9.88334909701543	9.06307108236639	8.28929840998594	6.44754528067549
ENSMUSG00000089214	3.8548284735662	3.86374531569938	3.78423058690238	3.98616105131147	8	9.56324343219548	7.0250086414932	6.4196738347298
ENSMUSG00000089396	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.17346972505212
ENSMUSG00000089417	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089633	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089665	6.52811587990756	6.15460670025913	6.0768906569424	5.78239300735844	5.91755003699535	5.75573432004328	5.77571678208998	7.29799417795997
ENSMUSG00000089678	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.30937106337739	2.86294508928523	2.77021893622185
ENSMUSG00000089682	5.11889826290131	5.18735821860404	4.86801405468237	4.89621417321862	5.19185466966646	5.25521577019171	5.25066444469503	5.75074951608689
ENSMUSG00000089706	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.23070540708402	2.19238322336844	2.16595009105185	2.16595009105185
ENSMUSG00000089707	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089708	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089712	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.27363394647203	3.19873172526541
ENSMUSG00000089715	13.1242826681612	11.0744770282699	12.1537813138848	14.1150923883844	23.4456764679197	30.669866888326	28.246495881301	26.0597258205898
ENSMUSG00000089726	29.0741813879642	36.2104282300324	23.1563077990461	16.4688357862959	25.9920766833995	20.3224157206206	17.6610596369767	12.2524639767551
ENSMUSG00000089727	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
