Ensembl.Gene.ID	scorecutoff	connectivity	toppercentile
ENSMUSG00000024228	400	18	50
ENSMUSG00000024231	400	45	30
ENSMUSG00000024232	400	59	20
ENSMUSG00000024235	400	53	30
ENSMUSG00000024236	400	19	50
ENSMUSG00000024238	400	178	10
ENSMUSG00000024240	400	33	40
ENSMUSG00000024241	400	132	10
ENSMUSG00000024242	400	3	80
ENSMUSG00000024247	400	3	80
ENSMUSG00000024248	400	4	80
ENSMUSG00000024251	400	9	70
ENSMUSG00000024253	400	16	60
ENSMUSG00000024254	400	36	40
ENSMUSG00000024256	400	44	30
ENSMUSG00000024258	400	187	10
ENSMUSG00000024259	400	41	30
ENSMUSG00000024260	400	10	70
ENSMUSG00000024261	400	11	60
ENSMUSG00000024268	400	9	70
ENSMUSG00000024269	400	3	80
ENSMUSG00000024270	400	11	60
ENSMUSG00000024271	400	42	30
ENSMUSG00000024276	400	1	100
ENSMUSG00000024277	400	4	80
ENSMUSG00000024283	400	15	60
ENSMUSG00000024286	400	55	20
ENSMUSG00000024287	400	5	80
ENSMUSG00000024290	400	93	10
ENSMUSG00000024292	400	68	20
ENSMUSG00000024293	400	14	60
ENSMUSG00000024294	400	40	30
ENSMUSG00000024298	400	25	40
ENSMUSG00000024299	400	1	100
ENSMUSG00000024300	400	23	50
ENSMUSG00000024302	400	37	30
ENSMUSG00000024304	400	108	10
ENSMUSG00000024308	400	53	30
ENSMUSG00000024309	400	76	20
ENSMUSG00000024312	400	64	20
ENSMUSG00000024313	400	21	50
ENSMUSG00000024317	400	10	70
ENSMUSG00000024319	400	23	50
ENSMUSG00000024325	400	53	30
ENSMUSG00000024327	400	21	50
ENSMUSG00000024330	400	58	20
ENSMUSG00000024331	400	11	60
ENSMUSG00000024334	400	22	50
ENSMUSG00000024335	400	10	70
ENSMUSG00000024337	400	95	10
ENSMUSG00000024338	400	86	20
ENSMUSG00000024339	400	31	40
ENSMUSG00000024340	400	11	60
ENSMUSG00000024346	400	33	40
ENSMUSG00000024347	400	2	90
ENSMUSG00000024349	400	25	40
ENSMUSG00000024352	400	9	70
ENSMUSG00000024353	400	1	100
ENSMUSG00000024354	400	25	40
ENSMUSG00000024357	400	23	50
ENSMUSG00000024359	400	49	30
ENSMUSG00000024360	400	181	10
ENSMUSG00000024365	400	59	20
ENSMUSG00000024366	400	11	60
ENSMUSG00000024369	400	81	20
ENSMUSG00000024370	400	49	30
ENSMUSG00000024371	400	39	30
ENSMUSG00000024376	400	2	90
ENSMUSG00000024378	400	5	80
ENSMUSG00000024379	400	40	30
ENSMUSG00000024381	400	28	40
ENSMUSG00000024382	400	115	10
ENSMUSG00000024383	400	23	50
ENSMUSG00000024384	400	7	70
ENSMUSG00000024386	400	26	40
ENSMUSG00000024387	400	70	20
ENSMUSG00000024388	400	1	100
ENSMUSG00000024389	400	12	60
ENSMUSG00000024391	400	12	60
ENSMUSG00000024392	400	28	40
ENSMUSG00000024393	400	8	70
ENSMUSG00000024395	400	5	80
ENSMUSG00000024397	400	54	20
ENSMUSG00000024399	400	45	30
ENSMUSG00000024401	400	477	10
ENSMUSG00000024402	400	59	20
ENSMUSG00000024403	400	25	40
ENSMUSG00000024404	400	31	40
ENSMUSG00000024406	400	347	10
ENSMUSG00000024409	400	58	20
ENSMUSG00000024410	400	1	100
ENSMUSG00000024411	400	30	40
ENSMUSG00000024413	400	35	40
ENSMUSG00000024414	400	50	30
ENSMUSG00000024414	400	19	50
ENSMUSG00000024420	400	17	50
ENSMUSG00000024421	400	68	20
ENSMUSG00000024422	400	1	100
ENSMUSG00000024423	400	4	80
ENSMUSG00000024425	400	31	40
ENSMUSG00000024427	400	47	30
ENSMUSG00000024429	400	1	100
ENSMUSG00000024430	400	7	70
ENSMUSG00000024431	400	141	10
ENSMUSG00000024436	400	35	40
ENSMUSG00000024446	400	3	80
ENSMUSG00000024448	400	52	30
ENSMUSG00000024451	400	30	40
ENSMUSG00000024454	400	98	10
ENSMUSG00000024456	400	42	30
ENSMUSG00000024457	400	9	70
ENSMUSG00000024459	400	31	40
ENSMUSG00000024462	400	24	50
ENSMUSG00000024471	400	36	40
ENSMUSG00000024472	400	40	30
ENSMUSG00000024474	400	73	20
ENSMUSG00000024477	400	7	70
ENSMUSG00000024479	400	21	50
ENSMUSG00000024480	400	6	80
ENSMUSG00000024481	400	2	90
ENSMUSG00000024483	400	2	90
ENSMUSG00000024485	400	7	70
ENSMUSG00000024486	400	33	40
ENSMUSG00000024487	400	6	80
ENSMUSG00000024491	400	5	80
ENSMUSG00000024493	400	60	20
ENSMUSG00000024497	400	156	10
ENSMUSG00000024498	400	71	20
ENSMUSG00000024500	400	12	60
ENSMUSG00000024501	400	39	30
ENSMUSG00000024502	400	2	90
ENSMUSG00000024503	400	19	50
ENSMUSG00000024505	400	9	70
ENSMUSG00000024507	400	26	40
ENSMUSG00000024510	400	27	40
ENSMUSG00000024511	400	43	30
ENSMUSG00000024513	400	53	30
ENSMUSG00000024515	400	161	10
ENSMUSG00000024516	400	40	30
ENSMUSG00000024517	400	19	50
ENSMUSG00000024518	400	14	60
ENSMUSG00000024519	400	2	90
ENSMUSG00000024521	400	45	30
ENSMUSG00000024524	400	1011	10
ENSMUSG00000024525	400	21	50
ENSMUSG00000024526	400	23	50
ENSMUSG00000024527	400	51	30
ENSMUSG00000024528	400	10	70
ENSMUSG00000024529	400	105	10
ENSMUSG00000024532	400	1	100
ENSMUSG00000024533	400	15	60
ENSMUSG00000024534	400	53	30
ENSMUSG00000024537	400	12	60
ENSMUSG00000024538	400	13	60
ENSMUSG00000024539	400	53	30
ENSMUSG00000024548	400	33	40
ENSMUSG00000024552	400	16	60
ENSMUSG00000024553	400	7	70
ENSMUSG00000024556	400	27	40
ENSMUSG00000024558	400	28	40
ENSMUSG00000024560	400	64	20
ENSMUSG00000024561	400	62	20
ENSMUSG00000024563	400	263	10
ENSMUSG00000024565	400	19	50
ENSMUSG00000024566	400	5	80
ENSMUSG00000024571	400	97	10
ENSMUSG00000024575	400	80	20
ENSMUSG00000024576	400	67	20
ENSMUSG00000024578	400	14	60
ENSMUSG00000024580	400	16	60
ENSMUSG00000024581	400	6	80
ENSMUSG00000024583	400	27	40
ENSMUSG00000024587	400	78	20
ENSMUSG00000024588	400	57	20
ENSMUSG00000024589	400	61	20
ENSMUSG00000024590	400	35	40
ENSMUSG00000024593	400	20	50
ENSMUSG00000024597	400	49	30
ENSMUSG00000024598	400	21	50
ENSMUSG00000024600	400	4	80
ENSMUSG00000024601	400	9	70
ENSMUSG00000024603	400	5	80
ENSMUSG00000024604	400	4	80
ENSMUSG00000024608	400	123	10
ENSMUSG00000024610	400	66	20
ENSMUSG00000024613	400	19	50
ENSMUSG00000024614	400	10	70
ENSMUSG00000024617	400	73	20
ENSMUSG00000024619	400	46	30
ENSMUSG00000024620	400	128	10
ENSMUSG00000024621	400	103	10
ENSMUSG00000024622	400	2	90
ENSMUSG00000024639	400	172	10
ENSMUSG00000024640	400	40	30
ENSMUSG00000024642	400	19	50
ENSMUSG00000024644	400	7	70
ENSMUSG00000024646	400	15	60
ENSMUSG00000024647	400	5	80
ENSMUSG00000024650	400	19	50
ENSMUSG00000024653	400	48	30
ENSMUSG00000024654	400	8	70
ENSMUSG00000024659	400	39	30
ENSMUSG00000024660	400	123	10
ENSMUSG00000024661	400	48	30
ENSMUSG00000024664	400	1	100
ENSMUSG00000024664	400	9	70
ENSMUSG00000024665	400	30	40
ENSMUSG00000024667	400	10	70
ENSMUSG00000024668	400	5	80
ENSMUSG00000024669	400	69	20
ENSMUSG00000024670	400	25	40
ENSMUSG00000024672	400	10	70
ENSMUSG00000024673	400	53	30
ENSMUSG00000024675	400	3	80
ENSMUSG00000024677	400	9	70
ENSMUSG00000024679	400	11	60
ENSMUSG00000024680	400	9	70
ENSMUSG00000024681	400	13	60
ENSMUSG00000024682	400	4	80
ENSMUSG00000024683	400	96	10
ENSMUSG00000024687	400	12	60
ENSMUSG00000024696	400	10	70
ENSMUSG00000024697	400	64	20
ENSMUSG00000024712	400	18	50
ENSMUSG00000024713	400	31	40
ENSMUSG00000024725	400	12	60
ENSMUSG00000024726	400	2	90
ENSMUSG00000024727	400	11	60
ENSMUSG00000024734	400	25	40
ENSMUSG00000024735	400	45	30
ENSMUSG00000024736	400	2	90
ENSMUSG00000024737	400	8	70
ENSMUSG00000024738	400	5	80
ENSMUSG00000024740	400	89	10
ENSMUSG00000024742	400	196	10
ENSMUSG00000024743	400	24	50
ENSMUSG00000024747	400	105	10
ENSMUSG00000024749	400	22	50
ENSMUSG00000024750	400	5	80
ENSMUSG00000024754	400	7	70
ENSMUSG00000024757	400	12	60
ENSMUSG00000024758	400	24	50
ENSMUSG00000024767	400	13	60
ENSMUSG00000024768	400	31	40
ENSMUSG00000024772	400	26	40
ENSMUSG00000024774	400	1	100
ENSMUSG00000024776	400	7	70
ENSMUSG00000024777	400	55	20
ENSMUSG00000024778	400	98	10
ENSMUSG00000024780	400	25	40
ENSMUSG00000024781	400	36	40
ENSMUSG00000024782	400	104	10
ENSMUSG00000024784	400	3	80
ENSMUSG00000024785	400	69	20
ENSMUSG00000024787	400	10	70
ENSMUSG00000024789	400	186	10
ENSMUSG00000024790	400	12	60
ENSMUSG00000024791	400	86	20
ENSMUSG00000024792	400	3	80
ENSMUSG00000024793	400	62	20
ENSMUSG00000024795	400	21	50
ENSMUSG00000024797	400	9	70
ENSMUSG00000024798	400	13	60
ENSMUSG00000024799	400	25	40
ENSMUSG00000024800	400	13	60
ENSMUSG00000024803	400	200	10
ENSMUSG00000024805	400	1	100
ENSMUSG00000024806	400	27	40
ENSMUSG00000024807	400	86	20
ENSMUSG00000024810	400	70	20
ENSMUSG00000024811	400	10	70
ENSMUSG00000024812	400	60	20
ENSMUSG00000024816	400	15	60
ENSMUSG00000024817	400	2	90
ENSMUSG00000024818	400	1	100
ENSMUSG00000024824	400	26	40
ENSMUSG00000024826	400	10	70
ENSMUSG00000024827	400	42	30
ENSMUSG00000024829	400	5	80
ENSMUSG00000024830	400	14	60
ENSMUSG00000024831	400	48	30
ENSMUSG00000024833	400	61	20
ENSMUSG00000024835	400	9	70
ENSMUSG00000024837	400	40	30
ENSMUSG00000024842	400	5	80
ENSMUSG00000024843	400	10	70
ENSMUSG00000024844	400	167	10
ENSMUSG00000024846	400	13	60
ENSMUSG00000024847	400	7	70
ENSMUSG00000024851	400	20	50
ENSMUSG00000024853	400	104	10
ENSMUSG00000024854	400	34	40
ENSMUSG00000024855	400	13	60
ENSMUSG00000024856	400	3	80
ENSMUSG00000024857	400	6	80
ENSMUSG00000024858	400	72	20
ENSMUSG00000024862	400	14	60
ENSMUSG00000024863	400	24	50
ENSMUSG00000024866	400	47	30
ENSMUSG00000024867	400	69	20
ENSMUSG00000024868	400	101	10
ENSMUSG00000024869	400	2	90
ENSMUSG00000024870	400	35	40
ENSMUSG00000024873	400	5	80
ENSMUSG00000024875	400	43	30
ENSMUSG00000024878	400	3	80
ENSMUSG00000024883	400	32	40
ENSMUSG00000024885	400	41	30
ENSMUSG00000024887	400	26	40
ENSMUSG00000024889	400	20	50
ENSMUSG00000024891	400	15	60
ENSMUSG00000024892	400	56	20
ENSMUSG00000024896	400	26	40
ENSMUSG00000024897	400	27	40
ENSMUSG00000024899	400	43	30
ENSMUSG00000024900	400	109	10
ENSMUSG00000024901	400	1	100
ENSMUSG00000024902	400	70	20
ENSMUSG00000024905	400	2	90
ENSMUSG00000024906	400	26	40
ENSMUSG00000024907	400	63	20
ENSMUSG00000024908	400	1	100
ENSMUSG00000024909	400	5	80
ENSMUSG00000024912	400	43	30
ENSMUSG00000024913	400	74	20
ENSMUSG00000024914	400	26	40
ENSMUSG00000024921	400	78	20
ENSMUSG00000024922	400	6	80
ENSMUSG00000024924	400	65	20
ENSMUSG00000024925	400	22	50
ENSMUSG00000024926	400	234	10
ENSMUSG00000024927	400	151	10
ENSMUSG00000024935	400	37	30
ENSMUSG00000024936	400	65	20
ENSMUSG00000024937	400	4	80
ENSMUSG00000024939	400	71	20
ENSMUSG00000024940	400	8	70
ENSMUSG00000024941	400	25	40
ENSMUSG00000024942	400	33	40
ENSMUSG00000024943	400	18	50
ENSMUSG00000024944	400	5	80
ENSMUSG00000024947	400	76	20
ENSMUSG00000024948	400	12	60
ENSMUSG00000024949	400	17	50
ENSMUSG00000024952	400	30	40
ENSMUSG00000024953	400	48	30
ENSMUSG00000024955	400	71	20
ENSMUSG00000024957	400	2	90
ENSMUSG00000024959	400	102	10
ENSMUSG00000024960	400	133	10
ENSMUSG00000024962	400	60	20
ENSMUSG00000024963	400	3	80
ENSMUSG00000024965	400	25	40
ENSMUSG00000024966	400	49	30
ENSMUSG00000024968	400	181	10
ENSMUSG00000024969	400	43	30
ENSMUSG00000024972	400	2	90
ENSMUSG00000024973	400	5	80
ENSMUSG00000024974	400	56	20
ENSMUSG00000024975	400	37	30
ENSMUSG00000024976	400	37	30
ENSMUSG00000024978	400	49	30
ENSMUSG00000024979	400	11	60
ENSMUSG00000024981	400	49	30
ENSMUSG00000024983	400	22	50
ENSMUSG00000024985	400	194	10
ENSMUSG00000024986	400	51	30
ENSMUSG00000024987	400	105	10
ENSMUSG00000024989	400	91	10
ENSMUSG00000024990	400	22	50
ENSMUSG00000024991	400	132	10
ENSMUSG00000024992	400	56	20
ENSMUSG00000024993	400	2	90
ENSMUSG00000024997	400	49	30
ENSMUSG00000024998	400	97	10
ENSMUSG00000024999	400	27	40
ENSMUSG00000025001	400	41	30
ENSMUSG00000025002	400	108	10
ENSMUSG00000025003	400	105	10
ENSMUSG00000025006	400	37	30
ENSMUSG00000025007	400	43	30
ENSMUSG00000025013	400	1	100
ENSMUSG00000025014	400	57	20
ENSMUSG00000025016	400	2	90
ENSMUSG00000025017	400	22	50
ENSMUSG00000025019	400	7	70
ENSMUSG00000025020	400	31	40
ENSMUSG00000025024	400	42	30
ENSMUSG00000025026	400	18	50
ENSMUSG00000025027	400	7	70
ENSMUSG00000025034	400	10	70
ENSMUSG00000025035	400	7	70
ENSMUSG00000025036	400	6	80
ENSMUSG00000025037	400	80	20
ENSMUSG00000025038	400	4	80
ENSMUSG00000025040	400	2	90
ENSMUSG00000025041	400	83	20
ENSMUSG00000025043	400	1	100
ENSMUSG00000025044	400	54	20
ENSMUSG00000025047	400	25	40
ENSMUSG00000025049	400	46	30
ENSMUSG00000025050	400	2	90
ENSMUSG00000025056	400	121	10
ENSMUSG00000025059	400	34	40
ENSMUSG00000025060	400	16	60
ENSMUSG00000025064	400	27	40
ENSMUSG00000025066	400	31	40
ENSMUSG00000025068	400	124	10
ENSMUSG00000025069	400	108	10
ENSMUSG00000025075	400	4	80
ENSMUSG00000025076	400	50	30
ENSMUSG00000025077	400	11	60
ENSMUSG00000025081	400	26	40
ENSMUSG00000025082	400	1	100
ENSMUSG00000025085	400	41	30
ENSMUSG00000025086	400	39	30
ENSMUSG00000025089	400	26	40
ENSMUSG00000025091	400	31	40
ENSMUSG00000025092	400	3	80
ENSMUSG00000025094	400	30	40
ENSMUSG00000025102	400	9	70
ENSMUSG00000025103	400	3	80
ENSMUSG00000025105	400	14	60
ENSMUSG00000025127	400	11	60
ENSMUSG00000025128	400	23	50
ENSMUSG00000025130	400	68	20
ENSMUSG00000025132	400	84	20
ENSMUSG00000025133	400	3	80
ENSMUSG00000025134	400	129	10
ENSMUSG00000025135	400	48	30
ENSMUSG00000025137	400	19	50
ENSMUSG00000025138	400	5	80
ENSMUSG00000025139	400	29	40
ENSMUSG00000025140	400	11	60
ENSMUSG00000025142	400	61	20
ENSMUSG00000025144	400	1	100
ENSMUSG00000025147	400	1	100
ENSMUSG00000025150	400	27	40
ENSMUSG00000025151	400	42	30
ENSMUSG00000025153	400	117	10
ENSMUSG00000025154	400	17	50
ENSMUSG00000025155	400	47	30
ENSMUSG00000025156	400	47	30
ENSMUSG00000025157	400	1	100
ENSMUSG00000025158	400	16	60
ENSMUSG00000025159	400	5	80
ENSMUSG00000025161	400	16	60
ENSMUSG00000025162	400	85	20
ENSMUSG00000025163	400	25	40
ENSMUSG00000025165	400	1	100
ENSMUSG00000025170	400	2	90
ENSMUSG00000025171	400	43	30
ENSMUSG00000025172	400	12	60
ENSMUSG00000025175	400	1	100
ENSMUSG00000025176	400	15	60
ENSMUSG00000025178	400	43	30
ENSMUSG00000025185	400	5	80
ENSMUSG00000025188	400	39	30
ENSMUSG00000025189	400	13	60
ENSMUSG00000025190	400	101	10
ENSMUSG00000025192	400	1	100
ENSMUSG00000025193	400	11	60
ENSMUSG00000025194	400	25	40
ENSMUSG00000025195	400	15	60
ENSMUSG00000025197	400	107	10
ENSMUSG00000025199	400	112	10
ENSMUSG00000025201	400	12	60
ENSMUSG00000025201	400	11	60
ENSMUSG00000025202	400	23	50
ENSMUSG00000025203	400	22	50
ENSMUSG00000025204	400	72	20
ENSMUSG00000025207	400	4	80
ENSMUSG00000025208	400	47	30
ENSMUSG00000025209	400	30	40
ENSMUSG00000025212	400	4	80
ENSMUSG00000025213	400	1	100
ENSMUSG00000025215	400	35	40
ENSMUSG00000025216	400	156	10
ENSMUSG00000025217	400	86	20
ENSMUSG00000025218	400	34	40
ENSMUSG00000025219	400	194	10
ENSMUSG00000025220	400	15	60
ENSMUSG00000025221	400	22	50
ENSMUSG00000025223	400	54	20
ENSMUSG00000025224	400	8	70
ENSMUSG00000025225	400	84	20
ENSMUSG00000025226	400	3	80
ENSMUSG00000025228	400	3	80
ENSMUSG00000025229	400	34	40
ENSMUSG00000025231	400	72	20
ENSMUSG00000025232	400	61	20
ENSMUSG00000025234	400	13	60
ENSMUSG00000025235	400	55	20
ENSMUSG00000025236	400	29	40
ENSMUSG00000025239	400	37	30
ENSMUSG00000025240	400	36	40
ENSMUSG00000025241	400	7	70
ENSMUSG00000025243	400	3	80
ENSMUSG00000025245	400	2	90
ENSMUSG00000025246	400	180	10
ENSMUSG00000025260	400	52	30
ENSMUSG00000025261	400	15	60
ENSMUSG00000025262	400	1	100
ENSMUSG00000025264	400	11	60
ENSMUSG00000025265	400	38	30
ENSMUSG00000025266	400	5	80
ENSMUSG00000025268	400	1	100
ENSMUSG00000025269	400	13	60
ENSMUSG00000025270	400	39	30
ENSMUSG00000025271	400	22	50
ENSMUSG00000025272	400	7	70
ENSMUSG00000025277	400	14	60
ENSMUSG00000025278	400	33	40
ENSMUSG00000025279	400	6	80
ENSMUSG00000025280	400	101	10
ENSMUSG00000025283	400	55	20
ENSMUSG00000025289	400	16	60
ENSMUSG00000025290	400	51	30
ENSMUSG00000025290	400	24	50
ENSMUSG00000025314	400	10	70
ENSMUSG00000025316	400	16	60
ENSMUSG00000025318	400	18	50
ENSMUSG00000025321	400	97	10
ENSMUSG00000025323	400	35	40
ENSMUSG00000025324	400	23	50
ENSMUSG00000025326	400	48	30
ENSMUSG00000025328	400	3	80
ENSMUSG00000025329	400	1	100
ENSMUSG00000025330	400	32	40
ENSMUSG00000025332	400	34	40
ENSMUSG00000025333	400	13	60
ENSMUSG00000025337	400	38	30
ENSMUSG00000025340	400	10	70
ENSMUSG00000025347	400	19	50
ENSMUSG00000025348	400	100	10
ENSMUSG00000025350	400	56	20
ENSMUSG00000025351	400	44	30
ENSMUSG00000025352	400	32	40
ENSMUSG00000025354	400	10	70
ENSMUSG00000025355	400	18	50
ENSMUSG00000025357	400	46	30
ENSMUSG00000025358	400	275	10
ENSMUSG00000025359	400	20	50
ENSMUSG00000025362	400	71	20
ENSMUSG00000025362	400	94	10
ENSMUSG00000025364	400	45	30
ENSMUSG00000025366	400	1	100
ENSMUSG00000025369	400	15	60
ENSMUSG00000025370	400	47	30
ENSMUSG00000025371	400	14	60
ENSMUSG00000025372	400	63	20
ENSMUSG00000025373	400	32	40
ENSMUSG00000025374	400	2	90
ENSMUSG00000025375	400	26	40
ENSMUSG00000025377	400	7	70
ENSMUSG00000025380	400	47	30
ENSMUSG00000025381	400	9	70
ENSMUSG00000025383	400	123	10
ENSMUSG00000025384	400	8	70
ENSMUSG00000025386	400	45	30
ENSMUSG00000025389	400	2	90
ENSMUSG00000025393	400	124	10
ENSMUSG00000025395	400	91	10
ENSMUSG00000025396	400	32	40
ENSMUSG00000025400	400	9	70
ENSMUSG00000025401	400	3	80
ENSMUSG00000025402	400	24	50
ENSMUSG00000025403	400	55	20
ENSMUSG00000025405	400	12	60
ENSMUSG00000025407	400	113	10
ENSMUSG00000025408	400	96	10
ENSMUSG00000025410	400	100	10
ENSMUSG00000025413	400	7	70
ENSMUSG00000025417	400	68	20
ENSMUSG00000025418	400	32	40
ENSMUSG00000025420	400	5	80
ENSMUSG00000025422	400	32	40
ENSMUSG00000025423	400	42	30
ENSMUSG00000025425	400	12	60
ENSMUSG00000025428	400	130	10
ENSMUSG00000025429	400	12	60
ENSMUSG00000025431	400	19	50
ENSMUSG00000025432	400	9	70
ENSMUSG00000025436	400	2	90
ENSMUSG00000025437	400	75	20
ENSMUSG00000025439	400	17	50
ENSMUSG00000025451	400	25	40
ENSMUSG00000025453	400	19	50
ENSMUSG00000025464	400	7	70
ENSMUSG00000025465	400	53	30
ENSMUSG00000025466	400	2	90
ENSMUSG00000025467	400	1	100
ENSMUSG00000025468	400	7	70
ENSMUSG00000025469	400	5	80
ENSMUSG00000025473	400	22	50
ENSMUSG00000025474	400	69	20
ENSMUSG00000025475	400	6	80
ENSMUSG00000025477	400	28	40
ENSMUSG00000025478	400	15	60
ENSMUSG00000025479	400	135	10
ENSMUSG00000025480	400	7	70
ENSMUSG00000025481	400	10	70
ENSMUSG00000025484	400	22	50
ENSMUSG00000025485	400	17	50
ENSMUSG00000025486	400	27	40
ENSMUSG00000025487	400	52	30
ENSMUSG00000025488	400	12	60
ENSMUSG00000025489	400	4	80
ENSMUSG00000025492	400	49	30
ENSMUSG00000025494	400	22	50
ENSMUSG00000025495	400	27	40
ENSMUSG00000025496	400	35	40
ENSMUSG00000025497	400	4	80
ENSMUSG00000025498	400	119	10
ENSMUSG00000025503	400	82	20
ENSMUSG00000025504	400	3	80
ENSMUSG00000025507	400	8	70
ENSMUSG00000025508	400	222	10
ENSMUSG00000025509	400	29	40
ENSMUSG00000025510	400	15	60
ENSMUSG00000025512	400	2	90
ENSMUSG00000025515	400	42	30
ENSMUSG00000025519	400	62	20
ENSMUSG00000025531	400	17	50
ENSMUSG00000025532	400	21	50
ENSMUSG00000025533	400	93	10
ENSMUSG00000025534	400	66	20
ENSMUSG00000025537	400	23	50
ENSMUSG00000025544	400	6	80
ENSMUSG00000025545	400	16	60
ENSMUSG00000025551	400	18	50
ENSMUSG00000025557	400	18	50
ENSMUSG00000025558	400	14	60
ENSMUSG00000025571	400	4	80
ENSMUSG00000025572	400	11	60
ENSMUSG00000025574	400	150	10
ENSMUSG00000025575	400	70	20
ENSMUSG00000025576	400	43	30
ENSMUSG00000025577	400	47	30
ENSMUSG00000025578	400	21	50
ENSMUSG00000025579	400	37	30
ENSMUSG00000025580	400	13	60
ENSMUSG00000025582	400	36	40
ENSMUSG00000025583	400	34	40
ENSMUSG00000025584	400	61	20
ENSMUSG00000025586	400	44	30
ENSMUSG00000025588	400	23	50
ENSMUSG00000025592	400	18	50
ENSMUSG00000025602	400	41	30
ENSMUSG00000025607	400	31	40
ENSMUSG00000025608	400	34	40
ENSMUSG00000025609	400	23	50
ENSMUSG00000025610	400	8	70
ENSMUSG00000025612	400	20	50
ENSMUSG00000025613	400	22	50
ENSMUSG00000025616	400	3	80
ENSMUSG00000025626	400	14	60
ENSMUSG00000025630	400	143	10
ENSMUSG00000025645	400	5	80
ENSMUSG00000025648	400	14	60
ENSMUSG00000025650	400	16	60
ENSMUSG00000025651	400	99	10
ENSMUSG00000025656	400	26	40
ENSMUSG00000025658	400	3	80
ENSMUSG00000025665	400	35	40
ENSMUSG00000025666	400	2	90
ENSMUSG00000025701	400	81	20
ENSMUSG00000025702	400	1	100
ENSMUSG00000025716	400	4	80
ENSMUSG00000025723	400	15	60
ENSMUSG00000025724	400	40	30
ENSMUSG00000025726	400	3	80
ENSMUSG00000025728	400	10	70
ENSMUSG00000025730	400	1	100
ENSMUSG00000025731	400	4	80
ENSMUSG00000025732	400	9	70
ENSMUSG00000025733	400	124	10
ENSMUSG00000025736	400	1	100
ENSMUSG00000025738	400	1	100
ENSMUSG00000025739	400	71	20
ENSMUSG00000025742	400	37	30
ENSMUSG00000025743	400	81	20
ENSMUSG00000025745	400	49	30
ENSMUSG00000025746	400	369	10
ENSMUSG00000025747	400	103	10
ENSMUSG00000025757	400	16	60
ENSMUSG00000025758	400	160	10
ENSMUSG00000025759	400	18	50
ENSMUSG00000025764	400	28	40
ENSMUSG00000025774	400	4	80
ENSMUSG00000025776	400	1	100
ENSMUSG00000025777	400	12	60
ENSMUSG00000025779	400	38	30
ENSMUSG00000025781	400	125	10
ENSMUSG00000025782	400	23	50
ENSMUSG00000025784	400	14	60
ENSMUSG00000025785	400	23	50
ENSMUSG00000025786	400	3	80
ENSMUSG00000025787	400	23	50
ENSMUSG00000025789	400	13	60
ENSMUSG00000025790	400	1	100
ENSMUSG00000025791	400	47	30
ENSMUSG00000025792	400	4	80
ENSMUSG00000025793	400	52	30
ENSMUSG00000025794	400	178	10
ENSMUSG00000025795	400	1	100
ENSMUSG00000025804	400	79	20
ENSMUSG00000025808	400	3	80
ENSMUSG00000025809	400	159	10
ENSMUSG00000025810	400	87	10
ENSMUSG00000025812	400	62	20
ENSMUSG00000025813	400	21	50
ENSMUSG00000025815	400	8	70
ENSMUSG00000025816	400	59	20
ENSMUSG00000025817	400	13	60
ENSMUSG00000025823	400	51	30
ENSMUSG00000025825	400	31	40
ENSMUSG00000025839	400	2	90
ENSMUSG00000025854	400	1	100
ENSMUSG00000025855	400	14	60
ENSMUSG00000025856	400	47	30
ENSMUSG00000025858	400	8	70
ENSMUSG00000025860	400	60	20
ENSMUSG00000025862	400	61	20
ENSMUSG00000025867	400	17	50
ENSMUSG00000025868	400	34	40
ENSMUSG00000025869	400	12	60
ENSMUSG00000025873	400	24	50
ENSMUSG00000025875	400	1	100
ENSMUSG00000025876	400	10	70
ENSMUSG00000025877	400	48	30
ENSMUSG00000025878	400	23	50
ENSMUSG00000025880	400	94	10
ENSMUSG00000025885	400	7	70
ENSMUSG00000025887	400	31	40
ENSMUSG00000025888	400	91	10
ENSMUSG00000025889	400	75	20
ENSMUSG00000025892	400	27	40
ENSMUSG00000025894	400	11	60
ENSMUSG00000025898	400	1	100
ENSMUSG00000025899	400	4	80
ENSMUSG00000025900	400	57	20
ENSMUSG00000025902	400	65	20
ENSMUSG00000025903	400	27	40
ENSMUSG00000025905	400	24	50
ENSMUSG00000025907	400	65	20
ENSMUSG00000025909	400	4	80
ENSMUSG00000025911	400	7	70
ENSMUSG00000025912	400	31	40
ENSMUSG00000025915	400	41	30
ENSMUSG00000025917	400	243	10
ENSMUSG00000025920	400	2	90
ENSMUSG00000025921	400	13	60
ENSMUSG00000025925	400	58	20
ENSMUSG00000025927	400	20	50
ENSMUSG00000025929	400	149	10
ENSMUSG00000025930	400	26	40
ENSMUSG00000025932	400	57	20
ENSMUSG00000025934	400	88	10
ENSMUSG00000025935	400	61	20
ENSMUSG00000025937	400	16	60
ENSMUSG00000025938	400	4	80
ENSMUSG00000025940	400	13	60
ENSMUSG00000025945	400	3	80
ENSMUSG00000025946	400	5	80
ENSMUSG00000025949	400	46	30
ENSMUSG00000025950	400	76	20
ENSMUSG00000025952	400	20	50
ENSMUSG00000025958	400	339	10
ENSMUSG00000025959	400	13	60
ENSMUSG00000025962	400	12	60
ENSMUSG00000025964	400	5	80
ENSMUSG00000025967	400	91	10
ENSMUSG00000025968	400	91	10
ENSMUSG00000025969	400	53	30
ENSMUSG00000025977	400	4	80
